"ï..strain","host","plasmid","plasmid_2","strain_2","media","sugar","amino_acids","inducer","concentration","init_ratio","init_dilution","well","time","600","mApple2:579,616","mNeon:479,520","row","column"
"","","","","","","","","",NA,NA,NA,"A2",17919,0.153,32,22977,"A",2
"","","","","","","","","",NA,NA,NA,"A2",18219,0.153,31,23168,"A",2
"","","","","","","","","",NA,NA,NA,"A2",18519,0.154,31,22424,"A",2
"","","","","","","","","",NA,NA,NA,"A2",18819,0.154,27,22593,"A",2
"","","","","","","","","",NA,NA,NA,"A2",19119,0.155,30,22411,"A",2
"","","","","","","","","",NA,NA,NA,"A2",19419,0.154,28,22368,"A",2
"","","","","","","","","",NA,NA,NA,"A2",19719,0.154,29,23250,"A",2
"","","","","","","","","",NA,NA,NA,"A2",20019,0.154,27,23489,"A",2
"","","","","","","","","",NA,NA,NA,"A2",20319,0.154,26,23500,"A",2
"","","","","","","","","",NA,NA,NA,"A2",20619,0.154,29,23056,"A",2
"","","","","","","","","",NA,NA,NA,"A2",20919,0.154,25,23129,"A",2
"","","","","","","","","",NA,NA,NA,"A2",21219,0.154,32,22984,"A",2
"","","","","","","","","",NA,NA,NA,"A2",21519,0.155,28,23272,"A",2
"","","","","","","","","",NA,NA,NA,"A2",21819,0.154,36,23326,"A",2
"","","","","","","","","",NA,NA,NA,"A2",22119,0.155,28,22671,"A",2
"","","","","","","","","",NA,NA,NA,"A2",22419,0.153,28,23664,"A",2
"","","","","","","","","",NA,NA,NA,"A2",22719,0.154,28,22573,"A",2
"","","","","","","","","",NA,NA,NA,"A2",23019,0.154,30,22831,"A",2
"","","","","","","","","",NA,NA,NA,"A2",23319,0.154,29,23263,"A",2
"","","","","","","","","",NA,NA,NA,"A2",23619,0.154,29,23631,"A",2
"","","","","","","","","",NA,NA,NA,"A2",23919,0.155,29,23858,"A",2
"","","","","","","","","",NA,NA,NA,"A2",24219,0.155,28,23113,"A",2
"","","","","","","","","",NA,NA,NA,"A2",24519,0.155,27,23281,"A",2
"","","","","","","","","",NA,NA,NA,"A2",24819,0.155,32,23013,"A",2
"","","","","","","","","",NA,NA,NA,"A2",25119,0.155,32,22558,"A",2
"","","","","","","","","",NA,NA,NA,"A2",25419,0.155,26,23411,"A",2
"","","","","","","","","",NA,NA,NA,"A2",25719,0.155,32,23117,"A",2
"","","","","","","","","",NA,NA,NA,"A2",26019,0.154,30,23945,"A",2
"","","","","","","","","",NA,NA,NA,"A2",26319,0.154,26,23469,"A",2
"","","","","","","","","",NA,NA,NA,"A2",26619,0.154,37,23629,"A",2
"","","","","","","","","",NA,NA,NA,"A2",26919,0.155,28,23465,"A",2
"","","","","","","","","",NA,NA,NA,"A2",27219,0.154,33,23195,"A",2
"","","","","","","","","",NA,NA,NA,"A2",27519,0.155,27,24295,"A",2
"","","","","","","","","",NA,NA,NA,"A2",27819,0.155,28,23098,"A",2
"","","","","","","","","",NA,NA,NA,"A2",28119,0.155,27,23875,"A",2
"","","","","","","","","",NA,NA,NA,"A2",28419,0.155,27,23560,"A",2
"","","","","","","","","",NA,NA,NA,"A2",28719,0.155,29,23470,"A",2
"","","","","","","","","",NA,NA,NA,"A2",29019,0.155,28,24378,"A",2
"","","","","","","","","",NA,NA,NA,"A2",29319,0.155,31,23419,"A",2
"","","","","","","","","",NA,NA,NA,"A2",29619,0.155,28,23657,"A",2
"","","","","","","","","",NA,NA,NA,"A2",29919,0.155,29,23162,"A",2
"","","","","","","","","",NA,NA,NA,"A2",30219,0.155,28,23761,"A",2
"","","","","","","","","",NA,NA,NA,"A2",30519,0.155,30,23990,"A",2
"","","","","","","","","",NA,NA,NA,"A2",30819,0.155,28,23967,"A",2
"","","","","","","","","",NA,NA,NA,"A2",31119,0.155,30,23463,"A",2
"","","","","","","","","",NA,NA,NA,"A2",31419,0.155,24,23990,"A",2
"","","","","","","","","",NA,NA,NA,"A2",31719,0.156,28,23181,"A",2
"","","","","","","","","",NA,NA,NA,"A2",32019,0.155,25,23898,"A",2
"","","","","","","","","",NA,NA,NA,"A2",32319,0.155,30,23766,"A",2
"","","","","","","","","",NA,NA,NA,"A2",32619,0.156,28,23464,"A",2
"","","","","","","","","",NA,NA,NA,"A2",32919,0.156,31,23498,"A",2
"","","","","","","","","",NA,NA,NA,"A2",33219,0.155,27,24396,"A",2
"","","","","","","","","",NA,NA,NA,"A2",33519,0.155,30,24243,"A",2
"","","","","","","","","",NA,NA,NA,"A2",33819,0.156,32,23339,"A",2
"","","","","","","","","",NA,NA,NA,"A2",34119,0.156,31,23292,"A",2
"","","","","","","","","",NA,NA,NA,"A2",34419,0.156,26,23109,"A",2
"","","","","","","","","",NA,NA,NA,"A2",34719,0.156,29,24626,"A",2
"","","","","","","","","",NA,NA,NA,"A2",35019,0.156,29,23891,"A",2
"","","","","","","","","",NA,NA,NA,"A2",35319,0.156,26,23908,"A",2
"","","","","","","","","",NA,NA,NA,"A2",35619,0.156,27,23703,"A",2
"","","","","","","","","",NA,NA,NA,"A2",35919,0.156,28,24405,"A",2
"","","","","","","","","",NA,NA,NA,"A2",36219,0.156,26,24161,"A",2
"","","","","","","","","",NA,NA,NA,"A2",36519,0.156,32,24400,"A",2
"","","","","","","","","",NA,NA,NA,"A2",36819,0.156,34,23825,"A",2
"","","","","","","","","",NA,NA,NA,"A2",37119,0.156,31,23649,"A",2
"","","","","","","","","",NA,NA,NA,"A2",37419,0.156,29,24172,"A",2
"","","","","","","","","",NA,NA,NA,"A2",37719,0.156,30,24756,"A",2
"","","","","","","","","",NA,NA,NA,"A2",38019,0.156,25,24225,"A",2
"","","","","","","","","",NA,NA,NA,"A2",38319,0.156,30,24999,"A",2
"","","","","","","","","",NA,NA,NA,"A2",38619,0.156,23,24052,"A",2
"","","","","","","","","",NA,NA,NA,"A2",38919,0.156,35,24661,"A",2
"","","","","","","","","",NA,NA,NA,"A2",39219,0.156,28,24700,"A",2
"","","","","","","","","",NA,NA,NA,"A2",39519,0.156,31,23909,"A",2
"","","","","","","","","",NA,NA,NA,"A2",39819,0.155,29,24047,"A",2
"","","","","","","","","",NA,NA,NA,"A2",40119,0.156,32,24774,"A",2
"","","","","","","","","",NA,NA,NA,"A2",40419,0.157,29,24752,"A",2
"","","","","","","","","",NA,NA,NA,"A2",40719,0.156,31,24751,"A",2
"","","","","","","","","",NA,NA,NA,"A2",41019,0.156,31,25024,"A",2
"","","","","","","","","",NA,NA,NA,"A2",41319,0.156,29,23851,"A",2
"","","","","","","","","",NA,NA,NA,"A2",41619,0.157,27,25070,"A",2
"","","","","","","","","",NA,NA,NA,"A2",41919,0.156,27,25290,"A",2
"","","","","","","","","",NA,NA,NA,"A2",42219,0.156,26,23796,"A",2
"","","","","","","","","",NA,NA,NA,"A2",42519,0.156,27,24830,"A",2
"","","","","","","","","",NA,NA,NA,"A2",42819,0.156,24,24515,"A",2
"","","","","","","","","",NA,NA,NA,"A2",43119,0.156,25,23623,"A",2
"","","","","","","","","",NA,NA,NA,"A2",43419,0.156,28,24683,"A",2
"","","","","","","","","",NA,NA,NA,"A2",43719,0.156,31,24857,"A",2
"","","","","","","","","",NA,NA,NA,"A2",44019,0.156,31,24857,"A",2
"","","","","","","","","",NA,NA,NA,"A2",44319,0.156,26,24788,"A",2
"","","","","","","","","",NA,NA,NA,"A2",44619,0.156,26,24365,"A",2
"","","","","","","","","",NA,NA,NA,"A2",44919,0.156,31,25262,"A",2
"","","","","","","","","",NA,NA,NA,"A2",45219,0.156,27,24307,"A",2
"","","","","","","","","",NA,NA,NA,"A2",45519,0.156,32,24836,"A",2
"","","","","","","","","",NA,NA,NA,"A2",45819,0.156,28,24621,"A",2
"","","","","","","","","",NA,NA,NA,"A2",46119,0.155,27,25159,"A",2
"","","","","","","","","",NA,NA,NA,"A2",46419,0.156,30,24586,"A",2
"","","","","","","","","",NA,NA,NA,"A2",46719,0.156,26,25097,"A",2
"","","","","","","","","",NA,NA,NA,"A2",47019,0.155,29,25508,"A",2
"","","","","","","","","",NA,NA,NA,"A2",47319,0.156,30,25274,"A",2
"","","","","","","","","",NA,NA,NA,"A2",47619,0.155,30,25089,"A",2
"","","","","","","","","",NA,NA,NA,"A2",47919,0.156,30,24603,"A",2
"","","","","","","","","",NA,NA,NA,"A2",48219,0.156,29,25893,"A",2
"","","","","","","","","",NA,NA,NA,"A2",48519,0.155,26,25877,"A",2
"","","","","","","","","",NA,NA,NA,"A2",48819,0.156,25,24956,"A",2
"","","","","","","","","",NA,NA,NA,"A2",49119,0.155,30,25106,"A",2
"","","","","","","","","",NA,NA,NA,"A2",49419,0.155,27,24787,"A",2
"","","","","","","","","",NA,NA,NA,"A2",49719,0.155,32,25009,"A",2
"","","","","","","","","",NA,NA,NA,"A2",50019,0.155,27,25673,"A",2
"","","","","","","","","",NA,NA,NA,"A2",50319,0.155,26,25984,"A",2
"","","","","","","","","",NA,NA,NA,"A2",50619,0.155,28,25075,"A",2
"","","","","","","","","",NA,NA,NA,"A2",50919,0.154,30,25996,"A",2
"","","","","","","","","",NA,NA,NA,"A2",51219,0.155,28,25752,"A",2
"","","","","","","","","",NA,NA,NA,"A2",51519,0.154,29,25647,"A",2
"","","","","","","","","",NA,NA,NA,"A2",51819,0.155,23,25198,"A",2
"","","","","","","","","",NA,NA,NA,"A2",52119,0.155,26,25273,"A",2
"","","","","","","","","",NA,NA,NA,"A2",52419,0.155,28,24614,"A",2
"","","","","","","","","",NA,NA,NA,"A2",52719,0.154,31,25258,"A",2
"","","","","","","","","",NA,NA,NA,"A2",53019,0.154,22,25610,"A",2
"","","","","","","","","",NA,NA,NA,"A2",53319,0.154,31,24697,"A",2
"","","","","","","","","",NA,NA,NA,"A2",53619,0.154,25,25799,"A",2
"","","","","","","","","",NA,NA,NA,"A2",53919,0.154,22,25551,"A",2
"","","","","","","","","",NA,NA,NA,"A2",54219,0.154,34,26501,"A",2
"","","","","","","","","",NA,NA,NA,"A2",54519,0.154,23,24835,"A",2
"","","","","","","","","",NA,NA,NA,"A2",54819,0.154,28,25180,"A",2
"","","","","","","","","",NA,NA,NA,"A2",55119,0.154,28,26031,"A",2
"","","","","","","","","",NA,NA,NA,"A2",55419,0.154,29,25550,"A",2
"","","","","","","","","",NA,NA,NA,"A2",55719,0.154,27,25896,"A",2
"","","","","","","","","",NA,NA,NA,"A2",56019,0.154,26,26267,"A",2
"","","","","","","","","",NA,NA,NA,"A2",56319,0.154,27,25599,"A",2
"","","","","","","","","",NA,NA,NA,"A2",56619,0.154,28,26111,"A",2
"","","","","","","","","",NA,NA,NA,"A2",56919,0.153,23,25729,"A",2
"","","","","","","","","",NA,NA,NA,"A2",57219,0.153,25,25466,"A",2
"","","","","","","","","",NA,NA,NA,"A2",57519,0.153,31,25884,"A",2
"","","","","","","","","",NA,NA,NA,"A2",57819,0.153,26,26253,"A",2
"","","","","","","","","",NA,NA,NA,"A2",58119,0.153,30,25510,"A",2
"","","","","","","","","",NA,NA,NA,"A2",58419,0.154,25,26900,"A",2
"","","","","","","","","",NA,NA,NA,"A2",58719,0.154,25,26245,"A",2
"","","","","","","","","",NA,NA,NA,"A2",59019,0.153,28,27290,"A",2
"","","","","","","","","",NA,NA,NA,"A2",59319,0.153,24,26548,"A",2
"","","","","","","","","",NA,NA,NA,"A2",59619,0.154,27,26382,"A",2
"","","","","","","","","",NA,NA,NA,"A2",59919,0.154,26,25836,"A",2
"","","","","","","","","",NA,NA,NA,"A2",60219,0.154,29,26069,"A",2
"","","","","","","","","",NA,NA,NA,"A2",60519,0.154,27,27426,"A",2
"","","","","","","","","",NA,NA,NA,"A2",60819,0.153,26,25714,"A",2
"","","","","","","","","",NA,NA,NA,"A2",61119,0.153,26,25664,"A",2
"","","","","","","","","",NA,NA,NA,"A2",61419,0.154,30,25954,"A",2
"","","","","","","","","",NA,NA,NA,"A2",61719,0.153,27,27139,"A",2
"","","","","","","","","",NA,NA,NA,"A2",62019,0.154,25,26722,"A",2
"","","","","","","","","",NA,NA,NA,"A2",62319,0.153,23,26471,"A",2
"","","","","","","","","",NA,NA,NA,"A2",62619,0.153,26,26143,"A",2
"","","","","","","","","",NA,NA,NA,"A2",62919,0.153,30,26426,"A",2
"","","","","","","","","",NA,NA,NA,"A2",63219,0.153,26,26792,"A",2
"","","","","","","","","",NA,NA,NA,"A2",63519,0.153,26,26461,"A",2
"","","","","","","","","",NA,NA,NA,"A2",63819,0.153,25,27390,"A",2
"","","","","","","","","",NA,NA,NA,"A2",64119,0.153,26,26479,"A",2
"","","","","","","","","",NA,NA,NA,"A2",64419,0.153,25,26806,"A",2
"","","","","","","","","",NA,NA,NA,"A2",64719,0.153,26,26243,"A",2
"","","","","","","","","",NA,NA,NA,"A2",65019,0.154,26,26209,"A",2
"","","","","","","","","",NA,NA,NA,"A2",65319,0.153,30,26280,"A",2
"","","","","","","","","",NA,NA,NA,"A2",65619,0.154,27,27603,"A",2
"","","","","","","","","",NA,NA,NA,"A2",65919,0.153,24,26992,"A",2
"","","","","","","","","",NA,NA,NA,"A2",66219,0.153,27,26668,"A",2
"","","","","","","","","",NA,NA,NA,"A2",66519,0.154,26,26654,"A",2
"","","","","","","","","",NA,NA,NA,"A2",66819,0.153,28,26112,"A",2
"","","","","","","","","",NA,NA,NA,"A2",67119,0.153,33,26754,"A",2
"","","","","","","","","",NA,NA,NA,"A2",67419,0.153,26,27309,"A",2
"","","","","","","","","",NA,NA,NA,"A2",67719,0.153,32,26524,"A",2
"","","","","","","","","",NA,NA,NA,"A2",68019,0.153,28,26684,"A",2
"","","","","","","","","",NA,NA,NA,"A2",68319,0.153,24,27556,"A",2
"","","","","","","","","",NA,NA,NA,"A2",68619,0.153,25,27353,"A",2
"","","","","","","","","",NA,NA,NA,"A2",68919,0.153,23,26833,"A",2
"","","","","","","","","",NA,NA,NA,"A2",69219,0.153,29,26235,"A",2
"","","","","","","","","",NA,NA,NA,"A2",69519,0.153,25,26885,"A",2
"","","","","","","","","",NA,NA,NA,"A2",69819,0.153,28,27784,"A",2
"","","","","","","","","",NA,NA,NA,"A2",70119,0.153,24,26961,"A",2
"","","","","","","","","",NA,NA,NA,"A2",70419,0.153,26,26958,"A",2
"","","","","","","","","",NA,NA,NA,"A2",70719,0.153,23,26817,"A",2
"","","","","","","","","",NA,NA,NA,"A2",71019,0.153,24,26893,"A",2
"","","","","","","","","",NA,NA,NA,"A2",71319,0.153,28,26673,"A",2
"","","","","","","","","",NA,NA,NA,"A2",71619,0.153,23,27186,"A",2
"","","","","","","","","",NA,NA,NA,"A2",71919,0.153,26,26909,"A",2
"","","","","","","","","",NA,NA,NA,"A2",72219,0.153,26,27233,"A",2
"","","","","","","","","",NA,NA,NA,"A2",72519,0.153,27,27839,"A",2
"","","","","","","","","",NA,NA,NA,"A2",72819,0.153,28,27376,"A",2
"","","","","","","","","",NA,NA,NA,"A2",73119,0.152,26,27249,"A",2
"","","","","","","","","",NA,NA,NA,"A2",73419,0.153,24,26556,"A",2
"","","","","","","","","",NA,NA,NA,"A2",73719,0.152,25,27609,"A",2
"","","","","","","","","",NA,NA,NA,"A2",74019,0.153,22,27514,"A",2
"","","","","","","","","",NA,NA,NA,"A2",74319,0.153,28,26951,"A",2
"","","","","","","","","",NA,NA,NA,"A2",74619,0.153,23,27901,"A",2
"","","","","","","","","",NA,NA,NA,"A2",74919,0.152,32,27044,"A",2
"","","","","","","","","",NA,NA,NA,"A2",75219,0.153,30,27371,"A",2
"","","","","","","","","",NA,NA,NA,"A2",75519,0.152,29,27060,"A",2
"","","","","","","","","",NA,NA,NA,"A2",75819,0.153,26,27206,"A",2
"","","","","","","","","",NA,NA,NA,"A2",76119,0.152,28,27108,"A",2
"","","","","","","","","",NA,NA,NA,"A2",76419,0.152,26,26762,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A2",0,NA,NA,NA,"A",2
"","","","","","","","","",NA,NA,NA,"A3",219,0.154,28,22504,"A",3
"","","","","","","","","",NA,NA,NA,"A3",519,0.155,31,22675,"A",3
"","","","","","","","","",NA,NA,NA,"A3",819,0.155,27,21714,"A",3
"","","","","","","","","",NA,NA,NA,"A3",1119,0.154,28,22715,"A",3
"","","","","","","","","",NA,NA,NA,"A3",1419,0.154,30,22206,"A",3
"","","","","","","","","",NA,NA,NA,"A3",1719,0.153,29,21596,"A",3
"","","","","","","","","",NA,NA,NA,"A3",2019,0.154,29,21627,"A",3
"","","","","","","","","",NA,NA,NA,"A3",2319,0.152,26,21878,"A",3
"","","","","","","","","",NA,NA,NA,"A3",2619,0.151,26,21509,"A",3
"","","","","","","","","",NA,NA,NA,"A3",2919,0.152,24,21587,"A",3
"","","","","","","","","",NA,NA,NA,"A3",3219,0.152,27,20865,"A",3
"","","","","","","","","",NA,NA,NA,"A3",3519,0.152,24,22035,"A",3
"","","","","","","","","",NA,NA,NA,"A3",3819,0.153,19,21555,"A",3
"","","","","","","","","",NA,NA,NA,"A3",4119,0.152,25,21524,"A",3
"","","","","","","","","",NA,NA,NA,"A3",4419,0.152,30,21818,"A",3
"","","","","","","","","",NA,NA,NA,"A3",4719,0.152,29,21986,"A",3
"","","","","","","","","",NA,NA,NA,"A3",5019,0.152,27,21847,"A",3
"","","","","","","","","",NA,NA,NA,"A3",5319,0.152,28,21597,"A",3
"","","","","","","","","",NA,NA,NA,"A3",5619,0.152,27,21444,"A",3
"","","","","","","","","",NA,NA,NA,"A3",5919,0.153,25,22066,"A",3
"","","","","","","","","",NA,NA,NA,"A3",6219,0.154,30,21769,"A",3
"","","","","","","","","",NA,NA,NA,"A3",6519,0.154,33,21478,"A",3
"","","","","","","","","",NA,NA,NA,"A3",6819,0.153,28,21939,"A",3
"","","","","","","","","",NA,NA,NA,"A3",7119,0.154,26,22164,"A",3
"","","","","","","","","",NA,NA,NA,"A3",7419,0.154,29,21912,"A",3
"","","","","","","","","",NA,NA,NA,"A3",7719,0.156,27,22557,"A",3
"","","","","","","","","",NA,NA,NA,"A3",8019,0.155,24,22225,"A",3
"","","","","","","","","",NA,NA,NA,"A3",8319,0.154,30,21856,"A",3
"","","","","","","","","",NA,NA,NA,"A3",8619,0.155,28,22120,"A",3
"","","","","","","","","",NA,NA,NA,"A3",8919,0.155,29,21935,"A",3
"","","","","","","","","",NA,NA,NA,"A3",9219,0.155,31,21490,"A",3
"","","","","","","","","",NA,NA,NA,"A3",9519,0.156,27,21768,"A",3
"","","","","","","","","",NA,NA,NA,"A3",9819,0.155,22,21778,"A",3
"","","","","","","","","",NA,NA,NA,"A3",10119,0.156,28,22372,"A",3
"","","","","","","","","",NA,NA,NA,"A3",10419,0.156,28,22382,"A",3
"","","","","","","","","",NA,NA,NA,"A3",10719,0.156,27,22205,"A",3
"","","","","","","","","",NA,NA,NA,"A3",11019,0.156,22,21999,"A",3
"","","","","","","","","",NA,NA,NA,"A3",11319,0.155,28,21645,"A",3
"","","","","","","","","",NA,NA,NA,"A3",11619,0.157,29,21672,"A",3
"","","","","","","","","",NA,NA,NA,"A3",11919,0.158,30,21160,"A",3
"","","","","","","","","",NA,NA,NA,"A3",12219,0.157,30,21564,"A",3
"","","","","","","","","",NA,NA,NA,"A3",12519,0.158,26,22187,"A",3
"","","","","","","","","",NA,NA,NA,"A3",12819,0.157,28,22213,"A",3
"","","","","","","","","",NA,NA,NA,"A3",13119,0.158,30,22012,"A",3
"","","","","","","","","",NA,NA,NA,"A3",13419,0.158,28,22968,"A",3
"","","","","","","","","",NA,NA,NA,"A3",13719,0.159,30,22327,"A",3
"","","","","","","","","",NA,NA,NA,"A3",14019,0.159,30,23008,"A",3
"","","","","","","","","",NA,NA,NA,"A3",14319,0.159,27,22159,"A",3
"","","","","","","","","",NA,NA,NA,"A3",14619,0.16,26,21655,"A",3
"","","","","","","","","",NA,NA,NA,"A3",14919,0.159,26,22008,"A",3
"","","","","","","","","",NA,NA,NA,"A3",15219,0.159,30,22560,"A",3
"","","","","","","","","",NA,NA,NA,"A3",15519,0.16,28,22617,"A",3
"","","","","","","","","",NA,NA,NA,"A3",15819,0.159,28,21909,"A",3
"","","","","","","","","",NA,NA,NA,"A3",16119,0.16,31,22179,"A",3
"","","","","","","","","",NA,NA,NA,"A3",16419,0.159,26,23038,"A",3
"","","","","","","","","",NA,NA,NA,"A3",16719,0.159,25,21621,"A",3
"","","","","","","","","",NA,NA,NA,"A3",17019,0.159,28,22969,"A",3
"","","","","","","","","",NA,NA,NA,"A3",17319,0.159,32,23118,"A",3
"","","","","","","","","",NA,NA,NA,"A3",17619,0.16,33,22349,"A",3
"","","","","","","","","",NA,NA,NA,"A3",17919,0.16,28,23241,"A",3
"","","","","","","","","",NA,NA,NA,"A3",18219,0.16,34,22518,"A",3
"","","","","","","","","",NA,NA,NA,"A3",18519,0.16,30,22592,"A",3
"","","","","","","","","",NA,NA,NA,"A3",18819,0.16,29,23356,"A",3
"","","","","","","","","",NA,NA,NA,"A3",19119,0.159,27,22766,"A",3
"","","","","","","","","",NA,NA,NA,"A3",19419,0.16,29,22770,"A",3
"","","","","","","","","",NA,NA,NA,"A3",19719,0.16,28,22969,"A",3
"","","","","","","","","",NA,NA,NA,"A3",20019,0.16,33,21837,"A",3
"","","","","","","","","",NA,NA,NA,"A3",20319,0.161,29,22609,"A",3
"","","","","","","","","",NA,NA,NA,"A3",20619,0.16,29,23136,"A",3
"","","","","","","","","",NA,NA,NA,"A3",20919,0.161,29,22913,"A",3
"","","","","","","","","",NA,NA,NA,"A3",21219,0.16,32,23084,"A",3
"","","","","","","","","",NA,NA,NA,"A3",21519,0.16,28,23676,"A",3
"","","","","","","","","",NA,NA,NA,"A3",21819,0.161,28,23829,"A",3
"","","","","","","","","",NA,NA,NA,"A3",22119,0.161,33,22432,"A",3
"","","","","","","","","",NA,NA,NA,"A3",22419,0.162,30,22806,"A",3
"","","","","","","","","",NA,NA,NA,"A3",22719,0.161,30,22602,"A",3
"","","","","","","","","",NA,NA,NA,"A3",23019,0.161,32,22864,"A",3
"","","","","","","","","",NA,NA,NA,"A3",23319,0.162,32,23465,"A",3
"","","","","","","","","",NA,NA,NA,"A3",23619,0.162,31,22931,"A",3
"","","","","","","","","",NA,NA,NA,"A3",23919,0.162,33,23925,"A",3
"","","","","","","","","",NA,NA,NA,"A3",24219,0.162,24,23739,"A",3
"","","","","","","","","",NA,NA,NA,"A3",24519,0.162,31,23662,"A",3
"","","","","","","","","",NA,NA,NA,"A3",24819,0.162,31,23471,"A",3
"","","","","","","","","",NA,NA,NA,"A3",25119,0.162,29,23291,"A",3
"","","","","","","","","",NA,NA,NA,"A3",25419,0.162,32,23128,"A",3
"","","","","","","","","",NA,NA,NA,"A3",25719,0.162,29,23466,"A",3
"","","","","","","","","",NA,NA,NA,"A3",26019,0.162,30,23283,"A",3
"","","","","","","","","",NA,NA,NA,"A3",26319,0.162,31,23439,"A",3
"","","","","","","","","",NA,NA,NA,"A3",26619,0.162,31,23636,"A",3
"","","","","","","","","",NA,NA,NA,"A3",26919,0.162,28,23586,"A",3
"","","","","","","","","",NA,NA,NA,"A3",27219,0.162,30,23977,"A",3
"","","","","","","","","",NA,NA,NA,"A3",27519,0.162,27,22798,"A",3
"","","","","","","","","",NA,NA,NA,"A3",27819,0.162,27,24155,"A",3
"","","","","","","","","",NA,NA,NA,"A3",28119,0.162,27,23574,"A",3
"","","","","","","","","",NA,NA,NA,"A3",28419,0.161,28,24221,"A",3
